product_id,sku,name,brand,category,price_vnd,old_price_vnd,discount_amount_vnd,discount_percent,rating,review_count,url,source,crawl_date
360694,,"Laptop Dell 16 DC16250 - C7U161W11BLU (Core 7 150U, 16GB, 1TB, Full HD+, Cảm ứng, OfficeH24+365, Win11)",Dell,laptop,34690000,,,,5.0,140,https://www.thegioididong.com/laptop/dell-16-dc16250-core-7-150u-c7u161w11blu,thegioididong,2026-09-21
341752,,"Laptop GIGABYTE Gaming A16 GA6H - GAMING-A16-CVHI3VN893SH (i7 13620H, 16GB, 512GB, RTX5060 8GB, WUXGA 165Hz, Win11)",GIGABYTE,laptop,38990000,39990000,1000000,3,5.0,51,https://www.thegioididong.com/laptop/gigabyte-a16-ga6h-i7-13620h-gaming-a16-cvhi3vn893sh,thegioididong,2026-09-21
361536,,"Laptop Dell 14 DC14250 - 71083580 (Core 7 150U, 16GB, 512GB, Full HD+, OfficeH24+365, Win11)",Dell,laptop,30690000,,,,5.0,127,https://www.thegioididong.com/laptop/dell-14-dc1425-core-7-150u-71083580,thegioididong,2026-09-21
359482,,"Laptop Lenovo V14 G5 - 83HD005JVN (i5 13420H, 16GB, 512GB, Full HD, Win11)",Lenovo,laptop,25090000,25990000,900000,3,5.0,213,https://www.thegioididong.com/laptop/lenovo-v14-g5-i5-13420h-83hd005jvn,thegioididong,2026-09-21
339201,,"Laptop Acer Gaming Nitro Lite 16 NL16 71G 71UJ - NH.D59SV.002 (i7 13620H, 16GB, 512GB, RTX 3050 6GB, Full HD+ 165Hz, Win11)",Acer,laptop,29390000,32990000,3600000,10,5.0,153,https://www.thegioididong.com/laptop/acer-nitro-lite-16-nl16-71g-71uj-i7-nhd59sv002,thegioididong,2026-09-21
338321,,"Laptop Asus Vivobook S14 S3407CA - LY096WS (Ultra 7 255H, 16GB, 512GB, WUXGA, OfficeH24+365, Win11)",Asus,laptop,28190000,,,,5.0,669,https://www.thegioididong.com/laptop/asus-s3407ca-ultra-7-ly096ws,thegioididong,2026-09-21
366703,,"Laptop HP OmniBook 7 Aero 13 bg1087AU - BZ7S1PA (R5 AI 340, 16GB, 512GB, WUXGA, OfficeH24+365, Win11)",HP,laptop,28890000,29790000,900000,3,5.0,80,https://www.thegioididong.com/laptop/hp-omnibook-7-aero-13-bg1087au-r5-ai-340-bz7s1pa,thegioididong,2026-09-21
311177,,"Laptop HP Pavilion 15 eg3091TU - 8C5L2PA (i7 1355U, 16GB, 512GB, Full HD, Win11)",HP,laptop,25390000,,,,4.9,2966,https://www.thegioididong.com/laptop/hp-pavilion-15-eg3091tu-i7-8c5l2pa,thegioididong,2026-09-21
341563,,"Laptop Dell Gaming Alienware 16 Aurora AC16250 - 71072939 (Core 5 210H, 16GB, 512GB, RTX 3050 6GB, WQXGA 120Hz, OfficeH24+365, Win11)",Dell,laptop,34690000,36490000,1800000,5,5.0,718,https://www.thegioididong.com/laptop/dell-alienware-16-aurora-ac16250-core-5-210h-71072939,thegioididong,2026-09-21
367378,,"Laptop Acer Swift Go 14 AI SFG14-I71-70RP - NX.JZHSV.003 (Ultra 7 358H, 32GB, 1TB, 2.8K 120Hz, Win11)",Acer,laptop,51390000,51990000,600000,1,,,https://www.thegioididong.com/laptop/acer-swift-go-14-ai-sfg14-i71-70rp-ultra-7-358h-nx-jzhsv-003,thegioididong,2026-09-21
322099,,"Laptop MSI Gaming Cyborg 15 AI A1VEK - 053VN (Ultra 7 155H, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",MSI,laptop,30390000,,,,5.0,104,https://www.thegioididong.com/laptop/msi-gaming-cyborg-15-ai-a1vek-ultra-7-053vn,thegioididong,2026-09-21
357988,,"Laptop Dell Inspiron 14 5440 - 71059084 (Core 7 150U, 16GB, 1TB, MX570A 2GB, 2.2K, OfficeH24+365B, Win11)",Dell,laptop,32690000,33490000,800000,2,5.0,66,https://www.thegioididong.com/laptop/dell-inspiron-14-5440-core-7-150u-71059084,thegioididong,2026-09-21
335020,,"Laptop MSI Prestige 14 AI+ Evo C2VMG - 020VN (Ultra 7 258V, 32GB, 1TB, 2.8K OLED 120Hz, Win11)",MSI,laptop,35390000,35990000,600000,2,5.0,29,https://www.thegioididong.com/laptop/msi-prestige-14-ai-evo-c2vmg-ultra-7-020vn,thegioididong,2026-09-21
337472,,"Laptop Dell Inspiron 15 3530 - 71053721 (i7 1355U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",Dell,laptop,24890000,26990000,2100000,7,5.0,858,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-71053721,thegioididong,2026-09-21
341621,,"Laptop HP 15 fd1037TU - 9Z2W5PA (Core 7 150U, 16GB, 1TB, Full HD, Win11)",HP,laptop,24590000,,,,4.9,141,https://www.thegioididong.com/laptop/hp-15-fd1037tu-core-7-150u-9z2w5pa,thegioididong,2026-09-21
361538,,"Laptop Dell 16 Plus DB16250 - X65NW7 (Ultra 7 256V, 16GB, 1TB, QHD+ 120Hz, OfficeH24+365, Win11)",Dell,laptop,41690000,42990000,1300000,3,5.0,64,https://www.thegioididong.com/laptop/dell-16-plus-db16250-ultra-7-256v-x65nw7,thegioididong,2026-09-21
364181,,"Laptop Asus TUF Gaming A16 FA607NUQ - RL007W (R7 170, 16GB, 512GB, RTX 4050 6GB, Full HD+ 144Hz, Win11)",Asus,laptop,37390000,44490000,7100000,15,5.0,63,https://www.thegioididong.com/laptop/asus-tuf-gaming-a16-fa607nuq-r7-170-rl007w,thegioididong,2026-09-21
364414,,"Laptop Asus Vivobook 14 M1407KA - LY849W (R5 AI 330, 16GB, 512GB, WUXGA, Win11)",Asus,laptop,22690000,24990000,2300000,9,5.0,83,https://www.thegioididong.com/laptop/asus-vivobook-14-m1407ka-r5-ai-330-ly849w,thegioididong,2026-09-21
357987,,"Laptop Dell Inspiron 14 5440 - 71053697 (Core 5 120U, 16GB, 1TB, Full HD+, OfficeH24+365B, Win11)",Dell,laptop,27390000,27490000,100000,0,5.0,57,https://www.thegioididong.com/laptop/dell-inspiron-14-5440-core-5-120u-71053697,thegioididong,2026-09-21
362625,,"Laptop Asus Zenbook 14 UM3406GA - QD075WS (R7 AI 445 ,16GB, 512GB, WUXGA OLED, OfficeH24+365, Win11)",Asus,laptop,30290000,32990000,2700000,8,5.0,169,https://www.thegioididong.com/laptop/asus-zenbook-14-um3406ga-r7-ai-445-qd075ws,thegioididong,2026-09-21
325244,,"Laptop Dell Inspiron 14 5440 - N4I7204W1 (Core 7 150U, 16GB, 512GB, Full HD+, OfficeHS, Win11)",Dell,laptop,28390000,29890000,1500000,5,4.9,1295,https://www.thegioididong.com/laptop/dell-inspiron-14-5440-core-7-n4i7204w1,thegioididong,2026-09-21
369845,,"Laptop HP OmniBook 7 14 fr0033TU - C1MN2PA (Ultra 5 225U, 16GB, 512GB, WUXGA, OfficeH24+365, Win11)",HP,laptop,27890000,28990000,1100000,4,,,https://www.thegioididong.com/laptop/hp-omnibook-7-14-fr0033tu-ultra-5-225u-c1mn2pa,thegioididong,2026-09-21
359471,,"Laptop Lenovo V15 G5 IRL - 83HF00BYVN (i5 13420H, 16GB, 512GB, Full HD, Win11)",Lenovo,laptop,25090000,25690000,600000,2,5.0,150,https://www.thegioididong.com/laptop/lenovo-v15-g5-irl-i5-13420h-83hf00byvn,thegioididong,2026-09-21
364979,,"Laptop Acer Gaming Aspire 7 A715-59G-79XF - NH.QX6SV.008 (Core 7 240H, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",Acer,laptop,30390000,32990000,2600000,7,5.0,25,https://www.thegioididong.com/laptop/acer-gaming-aspire-7-a715-59g-79xf-core-7-240h-nh-qx6sv-008,thegioididong,2026-09-21
365613,,"Laptop HP 240R G10 - CC9B9PT (Core 7 150U, 16GB, 512GB, Full HD, Win11)",HP,laptop,27090000,29590000,2500000,8,5.0,56,https://www.thegioididong.com/laptop/hp-240r-g10-core-7-150u-cc9b9pt,thegioididong,2026-09-21
367683,,"Laptop Lenovo IdeaPad Slim 3 16IPH11 - 83US002WVN (Ultra 7 355, 16GB, 512GB, WUXGA, Win11)",Lenovo,laptop,30390000,36990000,6600000,17,5.0,10,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-16iph11-ultra-7-355-83us002wvn,thegioididong,2026-09-21
365625,,"Laptop HP ProBook 4 G1iR 14 - C40JKAT (Core 5 120U, 16GB, 512GB, WUXGA, Win11)",HP,laptop,28390000,34590000,6200000,17,5.0,42,https://www.thegioididong.com/laptop/hp-probook-4-g1ir-14-core-5-120u-c40jkat,thegioididong,2026-09-21
365616,,"Laptop HP EliteBook 6 G1a 14 - C0CG2PT (R7 AI 350, 16GB, 512GB, WUXGA, Win11)",HP,laptop,34390000,35890000,1500000,4,5.0,5,https://www.thegioididong.com/laptop/hp-elitebook-6-g1a-14-r7-ai-350-c0cg2pt,thegioididong,2026-09-21
341565,,"Laptop Dell Gaming Alienware 16 Aurora AC16250 - 71072937 (Core 7 240H, 16GB, 1TB, RTX 5060 8GB, WQXGA 120Hz, OfficeH24+365, Win11)",Dell,laptop,45690000,46690000,1000000,2,5.0,43,https://www.thegioididong.com/laptop/dell-alienware-16-aurora-ac16250-core-7-240h-71072937,thegioididong,2026-09-21
358381,,"Laptop Lenovo Gaming Legion 5 15IRX10 - 83LY00HRVN (i7 13650HX, 16GB, 512GB, RTX 5050 8GB, WUXGA 165Hz, OfficeH24, Win11)",Lenovo,laptop,47190000,,,,4.9,66,https://www.thegioididong.com/laptop/lenovo-gaming-legion-5-15irx10-i7-13650hx-83ly00hrvn,thegioididong,2026-09-21
366166,,"Laptop Lenovo Gaming LOQ 15ARP10E - 83S0004FVN (R7 7735HS, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",Lenovo,laptop,36390000,,,,5.0,39,https://www.thegioididong.com/laptop/lenovo-gaming-loq-15arp10e-r7-7735hs-83s0004fvn,thegioididong,2026-09-21
366167,,"Laptop Lenovo Gaming LOQ 15IRX9 - 83DV01H3VN (i7 13645HX, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",Lenovo,laptop,36390000,43990000,7600000,17,5.0,27,https://www.thegioididong.com/laptop/lenovo-gaming-loq-15irx9-i7-13645hx-83dv01h3vn,thegioididong,2026-09-21
334800,,"Laptop Asus Zenbook A14 UX3407QA - QD299WS (X1 26 100, 16GB, 512GB, WUXGA OLED, OfficeH24+365, Win11)",Asus,laptop,29290000,31990000,2700000,8,5.0,283,https://www.thegioididong.com/laptop/asus-zenbook-a14-ux3407qa-x1-26-100-qd299ws,thegioididong,2026-09-21
358119,,"Laptop HP OmniBook 7 14 fr0024TU - C1MN0PA (Ultra 7 255H, 32GB, 512GB, WUXGA, OfficeH24+365B, Win11)",HP,laptop,35690000,38190000,2500000,6,5.0,39,https://www.thegioididong.com/laptop/hp-omnibook-7-14-fr0024tu-ultra-7-255h-c1mn0pa,thegioididong,2026-09-21
364942,,"Laptop Asus Vivobook 16 X1607CA - MB990W (Ultra 7 255H, 16GB, 512GB, WUXGA, Win11)",Asus,laptop,26090000,27990000,1900000,6,5.0,69,https://www.thegioididong.com/laptop/asus-vivobook-16-x1607ca-ultra-7-255h-mb990w,thegioididong,2026-09-21
342469,,"Laptop Dell Inspiron 15 3530 - N5I7421W1 (i7 1355U, 16GB, 512GB,  Full HD 120Hz, OfficeHS24+365, Win11)",Dell,laptop,24890000,26990000,2100000,7,5.0,1343,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-1355u-n5i7421w1,thegioididong,2026-09-21
366165,,"Laptop Lenovo IdeaPad Slim 3 15IPH11 - 83UR0075VN (Ultra 7 355, 16GB, 512GB, WUXGA, Win11)",Lenovo,laptop,30390000,36990000,6600000,17,5.0,12,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15iph11-ultra-7-355-83ur0075vn,thegioididong,2026-09-21
358072,,"Laptop HP OmniBook 5 AI 16 af1052TU - C1MN6PA (Ultra 7 255U, 32GB, 512GB, WUXGA, Cảm ứng, OfficeH24, Win11)",HP,laptop,33190000,39990000,6800000,17,5.0,129,https://www.thegioididong.com/laptop/hp-omnibook-5-ai-16-af1052tu-ultra-7-255u-c1mn6pa,thegioididong,2026-09-21
362409,,"Laptop Asus Vivobook 14 Flip TP3407SA - SG349W (Ultra 5 226V, 16GB, 512GB, WUXGA OLED, Cảm ứng, Win11)",Asus,laptop,27990000,30590000,2600000,8,5.0,137,https://www.thegioididong.com/laptop/asus-vivobook-14-flip-tp3407sa-ultra-5-226v-sg349w,thegioididong,2026-09-21
365614,,"Laptop HP EliteBook 6 G1a 14 - C0CE1PT (R5 AI 340, 16GB, 512GB, WUXGA, Win11)",HP,laptop,31390000,32790000,1400000,4,5.0,8,https://www.thegioididong.com/laptop/hp-elitebook-6-g1a-14-r5-ai-340-c0ce1pt,thegioididong,2026-09-21
342521,,"Laptop Lenovo Gaming Legion 5 15IRX10 - 83LY00HQVN (i7 13650HX, 16GB, 512GB, RTX 5060 8GB, WUXGA 165Hz, OfficeH24, Win11)",Lenovo,laptop,52690000,54490000,1800000,3,5.0,52,https://www.thegioididong.com/laptop/lenovo-gaming-legion-5-15irx10-i7-13650hx-83ly00hqvn,thegioididong,2026-09-21
367017,,"Laptop Lenovo IdeaPad Slim 3 15IPH11 - 83UR00A5VN (Ultra 7 355, 16GB, 512GB, WUXGA, Win11)",Lenovo,laptop,30390000,36990000,6600000,17,5.0,13,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15iph11-ultra-7-355-83ur00a5vn,thegioididong,2026-09-21
332579,,"Laptop Acer Gaming Nitro ProPanel ANV16 41 R6ZY - NH.QP2SV.002 (R5 8645HS, 16GB, 512GB, RTX 3050 6GB, WUXGA 165Hz, Win11)",Acer,laptop,30390000,30990000,600000,2,5.0,91,https://www.thegioididong.com/laptop/acer-nitro-v-16-propanel-anv16-41-r6zy-r5-nhqp2sv002,thegioididong,2026-09-21
364622,,"Laptop Lenovo ThinkPad X1 Carbon Gen 13 - 21NS010CVN (Ultra 7 258V, 32GB, 1TB, 2.8K OLED 120Hz, Win11Pro)",Lenovo,laptop,69990000,,,,5.0,11,https://www.thegioididong.com/laptop/lenovo-thinkpad-x1-carbon-gen-13-ultra-7-258v-21ns010cvn,thegioididong,2026-09-21
337041,,"Laptop HP Pavilion 16 af0052TU - AY8C1PA (Ultra 7 155U, 16GB, 1TB, WUXGA, OfficeHS+365, Win11)",HP,laptop,27790000,,,,5.0,505,https://www.thegioididong.com/laptop/hp-pavilion-16-af0052tu-ultra-7-ay8c1pa,thegioididong,2026-09-21
326049,,"Laptop HP 245 G10 - A20TDPT (R5 7530U, 8GB, 512GB, Full HD, Win11)",HP,laptop,20390000,22190000,1800000,8,4.9,6859,https://www.thegioididong.com/laptop/hp-245-g10-r5-a20tdpt,thegioididong,2026-09-21
338312,,"Laptop Dell Inspiron 14 5440 - N4I5211W1 (Core 5 120U, 16GB, 512GB, Full HD+, OfficeHS, Win11)",Dell,laptop,25390000,25990000,600000,2,5.0,391,https://www.thegioididong.com/laptop/dell-inspiron-14-5440-core-5-n4i5211w1,thegioididong,2026-09-21
364415,,"Laptop Asus Vivobook S14 S3407CA - SF913W (Ultra 5 225H, 16GB, 512GB, WUXGA OLED, Win11)",Asus,laptop,28090000,,,,5.0,61,https://www.thegioididong.com/laptop/asus-vivobook-s14-s3407ca-ultra-5-225h-sf913w,thegioididong,2026-09-21
363902,,"Laptop Lenovo V15 G5 IRL - 83HF00BVVN (i5 13420H, 8GB, 512GB, Full HD, Win11)",Lenovo,laptop,21690000,,,,5.0,44,https://www.thegioididong.com/laptop/lenovo-v15-g5-irl-i5-13420h-83hf00bvvn,thegioididong,2026-09-21
361729,,"Laptop HP ProBook 4 G1q 14 - C40JQAT (X1 26 100, 16GB, 512GB, WUXGA, Win11)",HP,laptop,23690000,,,,5.0,24,https://www.thegioididong.com/laptop/hp-probook-4-g1q-14-x1-26-100-c40jqat,thegioididong,2026-09-21
362624,,"Laptop Asus Vivobook S14 M3407GA - SF030W (R7 AI 445, 16GB, 512GB, WUXGA OLED, Win11)",Asus,laptop,29390000,30990000,1600000,5,5.0,51,https://www.thegioididong.com/laptop/asus-vivobook-s14-m3407ga-r7-ai-445-sf030w,thegioididong,2026-09-21
359302,,"Laptop MSI Gaming Stealth A16 AI+ A3XWFG - 018VN (R9 AI HX 370, 32GB, 1TB, RTX 5060 8GB, QHD+ OLED, 240Hz, Win11)",MSI,laptop,65390000,65990000,600000,1,5.0,2,https://www.thegioididong.com/laptop/msi-gaming-stealth-a16-ai-a3xwfg-r9-ai-hx-370-018vn,thegioididong,2026-09-21
341269,,"Laptop HP OmniBook UF 14 fh0097TU - BZ7S3PA (Ultra 7 258V, 32GB, 1TB, 2.8K OLED 120Hz, Cảm ứng, OfficeH24, Win11)",HP,laptop,56690000,59390000,2700000,5,5.0,26,https://www.thegioididong.com/laptop/hp-omnibook-uf-14-fh0097tu-ultra-7-258v-bz7s3pa,thegioididong,2026-09-21
363900,,"Laptop Lenovo ThinkPad E14 Gen 7 - 21U2003JVN (Ultra 7 258V, 32GB, 512GB, WUXGA, Win11)",Lenovo,laptop,37990000,,,,5.0,151,https://www.thegioididong.com/laptop/lenovo-thinkpad-e14-gen-7-ultra-7-258v-21u2003jvn,thegioididong,2026-09-21
358798,,"Laptop HP OmniBook 5 16 ag1066AU - BZ7S9PA (R7 Al 350, 16GB, 512GB, WUXGA, Cảm ứng, OfficeH24+365B, Win11)",HP,laptop,31490000,32290000,800000,2,5.0,24,https://www.thegioididong.com/laptop/hp-omnibook-5-16-ag1066au-r7-al-350-bz7s9pa,thegioididong,2026-09-21
325247,,"Laptop Dell Inspiron 15 3530 - P16WD (i7 1355U, 16GB, 1TB, Full HD 120Hz, OfficeHS, Win11)",Dell,laptop,26890000,28490000,1600000,5,4.9,3336,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-p16wd,thegioididong,2026-09-21
342749,,"Laptop Asus Vivobook S14 S3407VA - LY053W (i7 13620H, 16GB, 512GB, WUXGA, Win11)",Asus,laptop,24590000,25990000,1400000,5,5.0,264,https://www.thegioididong.com/laptop/asus-vivobook-s14-s3407va-i7-13620h-ly053w,thegioididong,2026-09-21
367377,,"Laptop Acer Aspire Lite 15 AL15-53P-56QH - NX.DG3SV.001 (Core 5 120U, 8GB, 512GB, Full HD, Win11)",Acer,laptop,20090000,24990000,4900000,19,5.0,8,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-53p-56qh-core-5-120u-nx-dg3sv-001,thegioididong,2026-09-21
359299,,"Laptop MSI Gaming Katana 15 HX B14WFK - 294VN (i9 14900HX, 16GB, 512GB, RTX 5060 8GB, QHD, 165Hz, Win11)",MSI,laptop,46990000,,,,5.0,19,https://www.thegioididong.com/laptop/msi-gaming-katana-15-hx-b14wfk-i9-14900hx-294vn,thegioididong,2026-09-21
342721,,"Laptop HP Gaming OMEN 16 am0127TX - BX8Y0PA (i9 14900HX, 32GB, 512GB, RTX 5070 8GB, WUXGA 165Hz, Win11)",HP,laptop,58390000,63390000,5000000,7,5.0,11,https://www.thegioididong.com/laptop/hp-gaming-omen-16-am0127tx-i9-14900hx-bx8y0pa,thegioididong,2026-09-21
361730,,"Laptop HP ProBook 4 G1q 14 - C40JRAT (X1 26 100, 32GB, 512GB, WUXGA, Win11)",HP,laptop,27690000,,,,5.0,11,https://www.thegioididong.com/laptop/hp-probook-4-g1q-14-x1-26-100-c40jrat,thegioididong,2026-09-21
358794,,"Laptop HP OmniBook 7 16 az0038TU - C2CX1PA (Core 5 210H, 24GB, 512GB, WUXGA, OfficeH24, Win11)",HP,laptop,28690000,31590000,2900000,9,5.0,19,https://www.thegioididong.com/laptop/hp-omnibook-7-16-az0038tu-core-5-210h-c2cx1pa,thegioididong,2026-09-21
368218,,"Laptop Lenovo ThinkBook 14 G9 - 21V0005PVN (R7 250, 16GB, 512GB, WUXGA, Win11)",Lenovo,laptop,34790000,35290000,500000,1,5.0,14,https://www.thegioididong.com/laptop/lenovo-thinkbook-14-g9-r7-250-21v0005pvn,thegioididong,2026-09-21
369747,,"Laptop Dell 14 DC14250 - DC14250-C7U161W11SLU-2Y (Core 7 150U, 16GB, 1TB, Full HD+ ,OfficeH24+365, Win11)",Dell,laptop,35690000,37990000,2300000,6,,,https://www.thegioididong.com/laptop/dell-14-dc14250-core-7-150u-dc14250-c7u161w11slu-2y,thegioididong,2026-09-21
345508,,"Laptop HP EliteBook 6 G1i 13 - BQ9M6PT (Ultra 7 255U, 16GB, 512GB, WUXGA, Win11)",HP,laptop,37390000,38790000,1400000,4,5.0,52,https://www.thegioididong.com/laptop/hp-elitebook-6-g1i-13-ultra-7-255u-bq9m6p,thegioididong,2026-09-21
345500,,"Laptop HP Probook 4 G1i 16 - BQ5D4PT (Ultra 5 225U, 16GB, 512GB, WUXGA, Win11)",HP,laptop,30890000,34590000,3700000,10,5.0,115,https://www.thegioididong.com/laptop/hp-probook-4-g1i-16-ultra-5-225u-bq5d4pt,thegioididong,2026-09-21
368217,,"Laptop Lenovo Yoga 7 2in1 14IPH11 - 83TC002LVN (Ultra 5 322, 16GB, 512GB, WUXGA OLED, Cảm ứng, OfficeH24+365, Win11)",Lenovo,laptop,39190000,44990000,5800000,12,5.0,1,https://www.thegioididong.com/laptop/lenovo-yoga-7-2in1-14iph11-ultra-5-322-83tc002lvn,thegioididong,2026-09-21
325953,,"Laptop Dell Inspiron 14 5440 - 7FN5J (Core 7 150U, 16GB, 1TB, Full HD+, OfficeHS, Win11)",Dell,laptop,29690000,31390000,1700000,5,5.0,1642,https://www.thegioididong.com/laptop/dell-inspiron-14-5440-core-7-7fn5j,thegioididong,2026-09-21
362023,,"Laptop Dell 16 DC16251 - DC6C7557W1 (Core 7 150U, 16GB, 1TB, Full HD+, OfficeH24+365, Win11)",Dell,laptop,34690000,35990000,1300000,4,5.0,33,https://www.thegioididong.com/laptop/dell-16-dc16251-core-7-150u-dc6c7557w1,thegioididong,2026-09-21
367012,,"Laptop Lenovo IdeaPad 5 2in1 14IPH11 - 83UG0026VN (Ultra 5 322, 16GB, 512GB, WUXGA, Cảm ứng, Win11)",Lenovo,laptop,31390000,,,,5.0,7,https://www.thegioididong.com/laptop/lenovo-ideapad-5-2in1-14iph11-ultra-5-322-83ug0026vn,thegioididong,2026-09-21
368223,,"Laptop HP OmniBook X Flip 14 fk0082AU - BZ7N8PA (R7 AI 350, 32GB, 1TB, 2K, Cảm ứng, OfficeH24+365, Win11)",HP,laptop,40590000,40890000,300000,1,5.0,24,https://www.thegioididong.com/laptop/hp-omnibook-x-flip-14-fk0082au-r7-ai-350-bz7n8pa,thegioididong,2026-09-21
340559,,"Laptop Dell Inspiron 15 3530 - N3530-i7U161W11SLU (i7 1355U, 16GB, 1TB, Full HD 120Hz, OfficeH24+365, Win11)",Dell,laptop,26890000,28490000,1600000,5,5.0,1036,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-n3530-i7u161w11slu,thegioididong,2026-09-21
337471,,"Laptop Dell Inspiron 15 3530 - 71053696 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, KYHD, Win11)",Dell,laptop,22390000,24490000,2100000,8,5.0,701,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-71053696,thegioididong,2026-09-21
365312,,"Laptop Dell 16 DC16250 - DC16250-C7U161W11BLU-27 (Core 7 150U, 16GB, 1TB, Full HD+, OfficeHS24+365, Win11)",Dell,laptop,34690000,35990000,1300000,4,5.0,19,https://www.thegioididong.com/laptop/dell-16-dc16250-core-7-150u-dc16250-c7u161w11blu-27,thegioididong,2026-09-21
337042,,"Laptop HP Pavilion 16 af0053TU - AY8C2PA (Ultra 7 155U, 16GB, 512GB, WUXGA, OfficeHS+365, Win11)",HP,laptop,26790000,,,,5.0,922,https://www.thegioididong.com/laptop/hp-pavilion-16-af0053tu-ultra-7-ay8c2pa,thegioididong,2026-09-21
369450,,"Laptop Asus Vivobook 16 X1607CA - MB387W (Ultra 5 225H, 16GB, 512GB, WUXGA, Win11)",Asus,laptop,25990000,33490000,7500000,22,,,https://www.thegioididong.com/laptop/asus-vivobook-16-x1607ca-ultra-5-225h-mb387w,thegioididong,2026-09-21
367374,,"Laptop Acer Aspire Lite 14 AL14-45P-R7Z3 - NX.DPESV.002 (R3 5400U, 8GB, 512GB, Full HD+, Win11)",Acer,laptop,16890000,17990000,1100000,6,5.0,263,https://www.thegioididong.com/laptop/acer-aspire-lite-14-al14-45p-r7z3-r3-5400u-nx-dpesv-002,thegioididong,2026-09-21
341573,,"Laptop MSI Gaming Stealth A16 Mercedes AMG AI+ A3XWGG - 032VN (R9 AI HX 370, 32GB, 2TB, RTX 5070 8GB, QHD+ OLED 240Hz, Win11)",MSI,laptop,79990000,,,,5.0,1,https://www.thegioididong.com/laptop/msi-stealth-a16-mercedes-amg-ai-a3xwgg-r9-ai-hx-370-032vn,thegioididong,2026-09-21
363896,,"Laptop Lenovo ThinkPad X1 Carbon Gen 13 - 21NS010EVN (Ultra 5 226V, 16GB, 1TB, 2.8K OLED 120Hz, Win11Pro)",Lenovo,laptop,62790000,,,,5.0,2,https://www.thegioididong.com/laptop/lenovo-thinkpad-x1-carbon-gen-13-ultra-5-226v-21ns010evn,thegioididong,2026-09-21
370357,,"Laptop Lenovo Yoga Slim 7 Ultra 14IPH11 - 83QK006GVN (Ultra 7 355, 32GB, 1TB, WQXGA+ 120Hz, Cảm ứng, OfficeH24+365, Win11)",Lenovo,laptop,65690000,66990000,1300000,2,,,https://www.thegioididong.com/laptop/lenovo-yoga-slim-7-ultra-14iph11-ultra-7-355-83qk006gvn,thegioididong,2026-09-21
331522,,"Laptop HP Elitebook X360 830 G11 - A7RB9PT (Ultra 5 135U, 16GB, 512GB, WUXGA, Cảm ứng, Win11 Pro)",HP,laptop,45090000,46190000,1100000,2,5.0,6,https://www.thegioididong.com/laptop/hp-elitebook-x360-830-g11-ultra-5-a7rb9pt,thegioididong,2026-09-21
368213,,"Laptop Lenovo IdeaPad Slim 5 14IPH11 - 83S5004FVN (Ultra 7 355, 16GB, 512GB, WUXGA OLED, Win11)",Lenovo,laptop,36390000,37990000,1600000,4,5.0,7,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-14iph11-ultra-7-355-83s5004fvn,thegioididong,2026-09-21
368225,,"Laptop HP HyperX Omen 15 ga0091TX - D72D7PA (i5 14450HX, 16GB, 512GB, RTX 5060 8GB, WUXGA 165Hz, Win11)",HP,laptop,49990000,,,,,,https://www.thegioididong.com/laptop/hp-hyperx-omen-15-ga0091tx-i5-14450h-d72d7pa,thegioididong,2026-09-21
367019,,"Laptop Lenovo Yoga Slim 7 OLED 14IPH11 - 83QM002FVN (Ultra 7 355, 32GB, 1TB, WUXGA OLED, OfficeH24+365, Win11)",Lenovo,laptop,55190000,64990000,9800000,15,5.0,3,https://www.thegioididong.com/laptop/lenovo-yoga-slim-7-oled-14iph11-ultra-7-355,thegioididong,2026-09-21
358081,,"Laptop HP OmniBook 7 16 az0040TU - C2DR3PA (Core 9 270H, 32GB, 512GB, WUXGA, OfficeH24+365, Win11)",HP,laptop,40590000,42490000,1900000,4,5.0,13,https://www.thegioididong.com/laptop/hp-omnibook-7-16-az0040tu-core-9-270h-c2dr3pa,thegioididong,2026-09-21
339558,,"Laptop HP EliteBook X G1a 14 AI - B9FE4PT (R9 AI HX PRO 375, 32GB, 1TB, 2.8K OLED 120Hz, Cảm ứng, Win11 Pro)",HP,laptop,60990000,62290000,1300000,2,5.0,3,https://www.thegioididong.com/laptop/hp-elitebook-x-g1a-14-ai-r9-ai-hx-pro-375-b9fe4pt,thegioididong,2026-09-21
